player,team,primary_role,minutes_played,passes_total,passes_analysed,coverage_pct,gravity_hull_pct,gravity_proximity_pct,gravity_composite_pct,gravity_n,gravity_directional_m,gravity_directional_n,passes_op,lb_geom,lb_epv,lb_quality,epv_added_sum,epv_added_mean,defenders_bypassed_mean,between_lines_n,hull_penetration_n,pressure_resistance_n,lb_geom_pct,lb_epv_pct,lb_quality_pct,between_lines_pct,hull_exit_n,hull_exit_pct,hull_penetration_pct,pressure_resistance_pct,epv_penetration_mean,epv_penetration_sum,penetration_n,epv_inside_circ_mean,epv_inside_circ_sum,inside_circ_n,lb_geom_per90,lb_epv_per90,lb_quality_per90,epv_added_per90,epv_penetration_per90,epv_inside_circ_per90,penetration_per90,inside_circ_per90,between_lines_per90,successful_hull_exits_per90,successful_hull_penetrations_per90,macro_role
Romelu Lukaku Menama,Belgium,Center Forward,352,56,52,92.85714285714286,-19.43758853496796,37.41786384629203,8.990137655662037,38,9.963680254031893,30,48.0,4.0,3.0,1.0,0.5139474812833345,0.010707239193402801,1.4791666666666667,41.0,7.0,9.0,8.333333333333332,6.25,2.083333333333333,85.41666666666666,41.0,34.146341463414636,0.0,88.88888888888889,0.0027605,0.0027605,1.0,0.0015018425925926503,0.027033166666667705,18.0,1.0227272727272727,0.7670454545454545,0.2556818181818182,0.13140702646448893,0.0007058096590909092,0.00691188920454572,0.2556818181818182,4.6022727272727275,10.482954545454545,3.5795454545454546,0.0,FW
Lukáš Provod,Czech Republic,Left Center Midfield,231,88,77,87.5,5.065533237453291,26.33598070190736,15.700756969680322,40,4.923289773237682,66,58.0,0.0,5.0,0.0,0.23849546884999956,0.0041119908422413715,1.1551724137931034,29.0,29.0,7.0,0.0,8.620689655172415,0.0,50.0,29.0,68.96551724137932,13.793103448275861,71.42857142857143,0.01901936111111105,0.1141161666666663,6.0,0.019463874999999974,0.0778554999999999,4.0,0.0,1.948051948051948,0.0,0.09292031253896088,0.04446084415584401,0.030333311688311645,2.337662337662338,1.5584415584415585,11.298701298701298,7.792207792207792,1.5584415584415585,MID
Trent Alexander-Arnold,England,Right Defensive Midfield,135,102,92,90.19607843137256,1.326450768996961,4.716733587525948,3.0215921782614537,91,-0.2036838963372501,87,81.0,7.0,15.0,6.0,1.1723659620833313,0.014473653852880634,1.2222222222222223,19.0,62.0,0.0,8.641975308641975,18.51851851851852,7.4074074074074066,23.456790123456788,19.0,63.1578947368421,16.129032258064516,,0.015887176220238056,0.2224204670833328,14.0,0.002051958333333275,0.0082078333333331,4.0,4.666666666666667,10.0,4.0,0.7815773080555541,0.14828031138888853,0.005471888888888733,9.333333333333334,2.666666666666667,12.666666666666668,8.0,6.666666666666666,MID
Matteo Darmian,Italy,Left Back,159,105,81,77.14285714285715,1.6674955347402909,-17.32672770081307,-7.82961608303639,73,-2.746290020449364,72,69.0,1.0,6.0,1.0,0.3639718333333319,0.005274954106280172,0.4492753623188406,1.0,68.0,1.0,1.4492753623188406,8.695652173913043,1.4492753623188406,1.4492753623188406,1.0,0.0,14.705882352941178,100.0,0.023921472222222167,0.287057666666666,12.0,-0.0007466666666666,-0.0007466666666666,1.0,0.5660377358490566,3.3962264150943393,0.5660377358490566,0.20602179245282937,0.1624854716981128,-0.0004226415094339245,6.792452830188679,0.5660377358490566,0.5660377358490566,0.0,5.660377358490566,FB
Lukáš Haraslín,Slovakia,Left Wing,259,68,57,83.82352941176471,0.7221284531719014,4.792987365891593,2.757557909531747,40,3.291310054187215,41,44.0,4.0,5.0,3.0,1.386622045466666,0.031514137396969684,1.5,20.0,24.0,4.0,9.090909090909092,11.363636363636363,6.8181818181818175,45.45454545454545,20.0,40.0,16.666666666666664,75.0,0.004908305555555544,0.029449833333333265,6.0,0.0199145925925926,0.17923133333333338,9.0,1.38996138996139,1.7374517374517373,1.0424710424710424,0.4818377764169882,0.010233532818532795,0.06228115830115832,2.0849420849420848,3.1274131274131274,6.949806949806949,2.77992277992278,1.38996138996139,WIDE
Arlind Afrim Ajeti,Albania,Right Center Back,271,107,92,85.98130841121495,4.523141936143105,-34.944125999553144,-15.21049203170502,42,-3.449996670081004,79,79.0,1.0,7.0,0.0,0.23582116666666436,0.0029850780590717006,0.5063291139240507,4.0,75.0,0.0,1.2658227848101267,8.860759493670885,0.0,5.063291139240507,4.0,25.0,4.0,,0.0017192222222221665,0.0051576666666665,3.0,0.0036287777777777,0.0108863333333331,3.0,0.33210332103321033,2.3247232472324724,0.0,0.07831699261992543,0.0017128782287822325,0.0036153874538744617,0.9963099630996309,0.9963099630996309,1.3284132841328413,0.33210332103321033,0.9963099630996309,CB
Jonas Older Wind,Denmark,Center Attacking Midfield,197,77,75,97.4025974025974,-7.62249225256127,16.90468159960959,4.64109467352416,62,3.900301371291573,58,70.0,4.0,5.0,2.0,0.4890870366666682,0.006986957666666688,1.2,45.0,25.0,6.0,5.714285714285714,7.142857142857142,2.857142857142857,64.28571428571429,45.0,42.22222222222222,20.0,100.0,0.00866476666666664,0.0433238333333332,5.0,0.010938409090909101,0.24064500000000022,22.0,1.8274111675126903,2.284263959390863,0.9137055837563451,0.22344077817258956,0.01979261421319791,0.10993934010152295,2.284263959390863,10.050761421319796,20.558375634517766,8.680203045685278,2.284263959390863,CAM
Nedim Bajrami,Albania,Center Attacking Midfield,247,79,70,88.60759493670885,4.383711182926251,16.625786994446898,10.504749088686577,56,4.398109772408725,68,62.0,2.0,1.0,1.0,0.9634826666666648,0.015540043010752659,1.435483870967742,17.0,45.0,3.0,3.225806451612903,1.6129032258064515,1.6129032258064515,27.419354838709676,17.0,64.70588235294117,6.666666666666667,66.66666666666666,0.08666419444444418,0.519985166666665,6.0,-0.0016300416666666499,-0.0065201666666665995,4.0,0.728744939271255,0.3643724696356275,0.3643724696356275,0.35106655870445275,0.18946827935222613,-0.002375769230769206,2.1862348178137654,1.45748987854251,6.194331983805668,4.008097165991902,1.0931174089068827,WIDE
Merih Demiral,Turkey,Center Back,216,97,78,80.41237113402062,0.3371023216688431,-28.5863254624451,-14.12461157038813,75,-3.118835296970224,50,64.0,2.0,7.0,2.0,0.686371903733332,0.010724560995833313,0.46875,0.0,64.0,0.0,3.125,10.9375,3.125,0.0,0.0,,7.8125,,0.00650299999999995,0.0390179999999997,6.0,,,,0.8333333333333333,2.9166666666666665,0.8333333333333333,0.2859882932222217,0.016257499999999873,,2.5,,0.0,0.0,2.083333333333333,CB
Mikel Oyarzabal Ugarte,Spain,Center Forward,205,67,62,92.53731343283582,-10.95616497837844,17.077060234832917,3.0604476282272395,62,5.10584229884265,47,55.0,3.0,3.0,1.0,0.1968883933333333,0.003579788969696969,1.1272727272727272,26.0,29.0,3.0,5.454545454545454,5.454545454545454,1.8181818181818181,47.27272727272727,26.0,53.84615384615385,20.689655172413794,100.0,0.014989596148148087,0.13490636533333278,9.0,-0.001172803030303,-0.012900833333333,11.0,1.3170731707317074,1.3170731707317074,0.43902439024390244,0.08643880682926829,0.059227184780487566,-0.005663780487804733,3.951219512195122,4.829268292682927,11.414634146341463,6.146341463414634,2.6341463414634148,FW
Scott McTominay,Scotland,Center Attacking Midfield,275,60,55,91.66666666666666,11.840345456901897,16.48478088370796,14.162563170304924,34,3.472823842362327,41,44.0,2.0,2.0,0.0,0.0401913333333335,0.0009134393939393978,1.2045454545454546,31.0,13.0,5.0,4.545454545454546,4.545454545454546,0.0,70.45454545454545,31.0,64.51612903225806,15.384615384615385,80.0,0.0285375555555555,0.0856126666666665,3.0,0.0007764666666666399,0.0038823333333331995,5.0,0.6545454545454545,0.6545454545454545,0.0,0.013153527272727328,0.028018690909090854,0.0012705818181817743,0.9818181818181819,1.6363636363636362,10.145454545454546,6.545454545454545,0.6545454545454545,CAM
José Diogo Dalot Teixeira,Portugal,Right Center Back,152,100,73,73.0,-0.5889473468687612,-0.7259016358920233,-0.657424491380392,71,-0.1160111449475356,67,65.0,3.0,12.0,2.0,0.31353395734999917,0.004823599343846141,0.9846153846153847,6.0,59.0,2.0,4.615384615384616,18.461538461538463,3.076923076923077,9.230769230769232,6.0,33.33333333333333,8.47457627118644,50.0,0.04563869444444441,0.2738321666666665,6.0,-0.00026518243333332493,-0.0010607297333332997,4.0,1.776315789473684,7.105263157894736,1.1842105263157894,0.1856451063256574,0.16213746710526306,-0.000628063657894717,3.552631578947368,2.3684210526315788,3.552631578947368,1.1842105263157894,2.9605263157894735,FB
Leandro Trossard,Belgium,Right Wing,167,73,66,90.41095890410958,3.801531572987489,15.691161576216304,9.746346574601896,55,1.7016431262806018,54,62.0,9.0,6.0,3.0,1.074482354,0.017330360548387096,1.4193548387096775,19.0,43.0,3.0,14.516129032258066,9.67741935483871,4.838709677419355,30.64516129032258,19.0,52.63157894736842,16.27906976744186,66.66666666666666,0.020882729166666628,0.16706183333333302,8.0,0.0163892916666666,0.0655571666666664,4.0,4.850299401197605,3.2335329341317363,1.6167664670658681,0.5790623464670659,0.09003332335329324,0.035330209580838184,4.311377245508982,2.155688622754491,10.239520958083832,5.389221556886228,3.772455089820359,WIDE
Luka Sučić,Croatia,Center Attacking Midfield,148,84,72,85.71428571428571,2.6087912076458566,12.97807739039274,7.7934342990192995,63,0.9953323418545618,68,67.0,5.0,8.0,3.0,0.6835476666666673,0.010202203980099512,1.3432835820895523,24.0,43.0,2.0,7.462686567164178,11.940298507462686,4.477611940298507,35.82089552238806,24.0,70.83333333333334,9.30232558139535,50.0,0.08780216666666672,0.5268130000000003,6.0,0.017475714285714226,0.12232999999999959,7.0,3.040540540540541,4.864864864864865,1.8243243243243243,0.4156708783783788,0.3203592567567569,0.07438986486486462,3.6486486486486487,4.256756756756757,14.594594594594595,10.337837837837839,2.4324324324324325,WIDE
Róbert Boženík,Slovakia,Center Forward,208,37,32,86.48648648648648,-13.950398773429312,36.74412882377438,11.396865025172536,25,10.003210728790055,28,31.0,0.0,0.0,0.0,0.2614288470833342,0.008433188615591426,1.1935483870967742,25.0,6.0,5.0,0.0,0.0,0.0,80.64516129032258,25.0,28.000000000000004,16.666666666666664,40.0,-0.0015573333333333,-0.0015573333333333,1.0,-0.0003104444444444134,-0.004656666666666201,15.0,0.0,0.0,0.0,0.1131182511418273,-0.0006738461538461395,-0.0020149038461536447,0.4326923076923077,6.490384615384615,10.817307692307693,3.0288461538461537,0.4326923076923077,FW
Victor Bernth Kristansen,Denmark,Left Wing Back,160,93,72,77.41935483870968,-1.5346014373890156,-7.575024489540452,-4.554812963464734,60,-2.097372210809031,50,66.0,2.0,5.0,0.0,0.7401220108333325,0.011213969861111098,0.9545454545454546,3.0,63.0,0.0,3.0303030303030303,7.575757575757576,0.0,4.545454545454546,3.0,33.33333333333333,19.047619047619047,,0.01696324999999994,0.3053384999999989,18.0,0.0094463333333333,0.0188926666666666,2.0,1.125,2.8125,0.0,0.41631863109374956,0.1717529062499994,0.010627124999999963,10.125,1.125,1.6875,0.5625,6.75,FB
Ianis Hagi,Romania,Left Midfield,187,63,59,93.65079365079364,2.160495238356112,14.952830474539738,8.556662856447923,49,3.314836014874937,48,54.0,1.0,2.0,0.0,1.0484617370833338,0.01941595809413581,1.3888888888888888,16.0,38.0,2.0,1.8518518518518516,3.7037037037037033,0.0,29.629629629629626,16.0,31.25,15.789473684210526,50.0,0.052477362045454494,0.5772509824999994,11.0,0.02136526666666664,0.1068263333333332,5.0,0.48128342245989303,0.9625668449197861,0.0,0.5046072531417115,0.27782132847593555,0.051413743315507965,5.294117647058823,2.406417112299465,7.7005347593582885,2.406417112299465,2.8877005347593587,WIDE
Jan Mlakar,Slovenia,Left Midfield,288,65,56,86.15384615384616,3.37701551111312,30.98279045856097,17.179902984837046,34,6.130654050165041,41,49.0,2.0,3.0,2.0,1.0097140183333326,0.020606408537414952,1.5714285714285714,22.0,27.0,1.0,4.081632653061225,6.122448979591836,4.081632653061225,44.89795918367347,22.0,50.0,14.814814814814813,100.0,0.07196359999999993,0.3598179999999997,5.0,0.00013279166666665005,0.0005311666666666002,4.0,0.625,0.9375,0.625,0.31553563072916646,0.11244312499999991,0.00016598958333331255,1.5625,1.25,6.875000000000001,3.4375000000000004,1.25,WIDE
Jan Bednarek,Poland,Right Center Back,279,103,83,80.58252427184466,8.237478755972447,-22.33778554626364,-7.050153395145596,42,-3.036144783197514,71,65.0,0.0,5.0,0.0,0.16275517958333163,0.0025039258397435635,0.6307692307692307,4.0,61.0,0.0,0.0,7.6923076923076925,0.0,6.153846153846154,4.0,50.0,29.508196721311474,,0.0019280614035087264,0.0366331666666658,19.0,0.00143674999999995,0.0028734999999999,2.0,0.0,1.6129032258064515,0.0,0.052501670833332785,0.01181715053763413,0.0009269354838709355,6.129032258064517,0.6451612903225806,1.2903225806451613,0.6451612903225806,5.806451612903226,CB
David Raum,Germany,Left Back,167,102,86,84.31372549019608,-13.576847183680886,-9.660930844523095,-11.618889014101992,75,-0.7051308037529096,65,70.0,4.0,6.0,4.0,1.5549740539999979,0.022213915057142826,1.0142857142857142,5.0,65.0,0.0,5.714285714285714,8.571428571428571,5.714285714285714,7.142857142857142,5.0,60.0,15.384615384615385,,0.038767156249999955,0.6202744999999993,16.0,0.0019490833333332999,0.0038981666666665997,2.0,2.155688622754491,3.2335329341317363,2.155688622754491,0.8380099692215557,0.33427967065868225,0.0021008083832334966,8.622754491017965,1.0778443113772456,2.694610778443114,1.6167664670658681,5.389221556886228,FB
Dušan Tadić,Serbia,Center Attacking Midfield,160,88,76,86.36363636363636,-0.412980757071868,14.057056877137196,6.822038060032662,51,1.0253437038353503,68,68.0,3.0,10.0,2.0,1.645915460000001,0.024204639117647073,1.4411764705882353,16.0,52.0,3.0,4.411764705882353,14.705882352941178,2.941176470588235,23.52941176470588,16.0,68.75,11.538461538461538,0.0,0.02140775925925922,0.19266983333333298,9.0,-0.0009871666666666499,-0.0019743333333332998,2.0,1.6875,5.625,1.125,0.9258274462500005,0.10837678124999982,-0.0011105624999999811,5.0625,1.125,9.0,6.187500000000001,3.375,CAM
Cole Palmer,England,Right Wing,152,78,67,85.8974358974359,2.159087977858196,10.717068548065738,6.438078262961969,67,1.4993869954399266,63,62.0,6.0,11.0,4.0,1.1353043589333331,0.018311360627956987,1.4838709677419355,16.0,46.0,5.0,9.67741935483871,17.741935483870968,6.451612903225806,25.806451612903224,16.0,68.75,10.869565217391305,100.0,0.045349498333333266,0.5441939799999992,12.0,0.0025573888888888673,0.0076721666666666015,3.0,3.552631578947368,6.5131578947368425,2.3684210526315788,0.6722196862105262,0.3222201197368416,0.004542730263157856,7.105263157894736,1.776315789473684,9.473684210526315,6.5131578947368425,2.9605263157894735,WIDE
Volodymyr Brazhko,Ukraine,Center Defensive Midfield,178,85,82,96.47058823529412,-4.13596607114892,18.359582639542104,7.111808284196591,73,3.1821407167936084,78,71.0,1.0,2.0,0.0,-0.024169823333332036,-0.0003404200469483385,0.8028169014084507,34.0,37.0,0.0,1.4084507042253522,2.8169014084507045,0.0,47.88732394366197,34.0,70.58823529411765,5.405405405405405,,0.0029479999999999502,0.0058959999999999005,2.0,0.0021205208333333,0.0169641666666664,8.0,0.5056179775280899,1.0112359550561798,0.0,-0.01222069719101058,0.002981123595505568,0.008577387640449302,1.0112359550561798,4.044943820224719,17.191011235955056,12.134831460674157,1.0112359550561798,MID
Márton Dárdai,Hungary,Left Center Back,180,92,79,85.86956521739131,-0.250836166338386,-30.085425095904707,-15.168130631121546,41,-3.4235744132698933,66,65.0,2.0,10.0,2.0,0.3861920387499984,0.0059414159807692065,0.8307692307692308,3.0,62.0,0.0,3.076923076923077,15.384615384615385,3.076923076923077,4.615384615384616,3.0,33.33333333333333,6.451612903225806,,0.021764194444444402,0.13058516666666642,6.0,,,,1.0,5.0,1.0,0.1930960193749992,0.06529258333333321,,3.0,,1.5,0.5,2.0,CB
Davide Frattesi,Italy,Right Center Midfield,185,60,45,75.0,-5.02523836546062,24.84735174255093,9.911056688545155,40,3.61863205157691,41,44.0,0.0,1.0,0.0,0.7047915753333328,0.016017990348484838,1.1590909090909092,26.0,18.0,3.0,0.0,2.272727272727273,0.0,59.09090909090909,26.0,50.0,5.555555555555555,66.66666666666666,0.04755727777777777,0.1426718333333333,3.0,0.010998136363636337,0.12097949999999971,11.0,0.0,0.4864864864864865,0.0,0.3428715771891889,0.0694079189189189,0.05885489189189175,1.4594594594594597,5.351351351351352,12.64864864864865,6.324324324324325,0.4864864864864865,MID
Milos Kerkez,Hungary,Left Wing Back,233,80,77,96.25,-20.28584839792572,3.6969351801502026,-8.29445660888776,48,1.1292731188192542,58,64.0,3.0,6.0,2.0,1.4277189025333337,0.02230810785208334,1.296875,13.0,51.0,1.0,4.6875,9.375,3.125,20.3125,13.0,69.23076923076923,5.88235294117647,0.0,0.04314945833333331,0.5177934999999997,12.0,0.005990416666666651,0.011980833333333302,2.0,1.1587982832618027,2.3175965665236054,0.7725321888412017,0.5514794044120173,0.20000607296137327,0.004627789699570803,4.635193133047211,0.7725321888412017,5.021459227467812,3.4763948497854082,1.1587982832618027,FB
Alexander Prass,Austria,Left Back,177,92,70,76.08695652173914,7.5403283414086255,1.3588070967672403,4.449567719087932,58,-0.8941806013174828,57,50.0,4.0,6.0,3.0,0.6655969182666656,0.013311938365333311,1.4,11.0,39.0,4.0,8.0,12.0,6.0,22.0,11.0,45.45454545454545,33.33333333333333,50.0,0.017446351851851824,0.3140343333333328,18.0,0.06330533333333326,0.253221333333333,4.0,2.0338983050847457,3.0508474576271185,1.5254237288135593,0.3384391109830503,0.15967847457627093,0.12875661016949136,9.152542372881356,2.0338983050847457,5.593220338983051,2.542372881355932,6.610169491525424,FB
Barnabás Varga,Hungary,Center Forward,255,51,48,94.11764705882352,-18.23808192791775,35.7541855057152,8.758051788898724,30,8.633451643146083,37,41.0,0.0,1.0,0.0,0.1476843733333326,0.0036020578861788435,1.3902439024390243,31.0,10.0,4.0,0.0,2.4390243902439024,0.0,75.60975609756098,31.0,22.58064516129032,30.0,50.0,-0.00167562500000005,-0.0067025000000002,4.0,0.0007592666666666599,0.0113889999999999,15.0,0.0,0.3529411764705882,0.0,0.052123896470587974,-0.002365588235294188,0.004019647058823493,1.4117647058823528,5.294117647058823,10.941176470588236,2.4705882352941178,1.0588235294117647,FW
Romano Schmid,Austria,Right Wing,151,72,65,90.2777777777778,-0.8508495480536165,18.38180013899246,8.765475295469418,56,3.5521953256956347,51,52.0,3.0,4.0,3.0,1.024881330416667,0.019709256354166673,1.4038461538461537,26.0,26.0,3.0,5.769230769230769,7.6923076923076925,5.769230769230769,50.0,26.0,42.30769230769231,19.230769230769234,66.66666666666666,0.05271116440476187,0.3689781508333331,7.0,0.016105666666666695,0.20937366666666704,13.0,1.7880794701986755,2.384105960264901,1.7880794701986755,0.6108564221026492,0.21992075215231774,0.12479225165562935,4.172185430463577,7.748344370860927,15.496688741721854,6.556291390728477,2.980132450331126,WIDE
Kacper Urbanski,Poland,Left Center Forward,154,50,47,94.0,7.425333368841224,24.428274847071087,15.926804107956151,31,5.411178132469366,44,46.0,1.0,5.0,1.0,0.26686048041666843,0.005801314791666705,1.108695652173913,32.0,14.0,3.0,2.1739130434782608,10.869565217391305,2.1739130434782608,69.56521739130434,32.0,62.5,0.0,100.0,0.2253235000000006,0.2253235000000006,1.0,0.001961555555555578,0.0176540000000002,9.0,0.5844155844155845,2.922077922077922,0.5844155844155845,0.1559574236201309,0.13168256493506528,0.010317272727272845,0.5844155844155845,5.259740259740259,18.701298701298704,11.688311688311687,0.0,FW
Donyell Malen,Netherlands,Right Wing,196,56,48,85.71428571428571,-2.676841118709106,20.266243873429875,8.794701377360385,39,3.377547947217829,36,47.0,5.0,8.0,4.0,0.681849485583333,0.01450743586347517,1.2765957446808511,16.0,31.0,2.0,10.638297872340425,17.02127659574468,8.51063829787234,34.04255319148936,16.0,62.5,16.129032258064516,50.0,0.040187801611111074,0.4822536193333329,12.0,0.00131553739583335,0.0052621495833334,4.0,2.295918367346939,3.6734693877551017,1.8367346938775508,0.31309415154336717,0.22144298846938754,0.0024162931760204386,5.5102040816326525,1.8367346938775508,7.346938775510203,4.591836734693878,2.295918367346939,WIDE
Oleksandr Tymchyk,Ukraine,Right Back,200,81,66,81.48148148148148,-10.1335847512867,-15.168881005435647,-12.651232878361174,22,-1.2709356017308395,51,44.0,1.0,7.0,1.0,0.7880149071833323,0.017909429708712097,0.9545454545454546,7.0,37.0,0.0,2.272727272727273,15.909090909090908,2.272727272727273,15.909090909090908,7.0,28.57142857142857,13.513513513513514,,0.031779710588888885,0.2860173953,9.0,0.001633291666666625,0.0065331666666665,4.0,0.45,3.1500000000000004,0.45,0.35460670823249957,0.128707827885,0.0029399249999999253,4.05,1.8,3.1500000000000004,0.9,2.25,FB
Bendegúz Bolla,Hungary,Right Wing Back,205,69,55,79.71014492753623,-8.709202692466045,9.854359450760295,0.5725783791471257,32,0.972968477637022,46,45.0,5.0,7.0,4.0,1.2110781104166661,0.026912846898148136,1.6,8.0,37.0,0.0,11.11111111111111,15.555555555555555,8.88888888888889,17.77777777777778,8.0,62.5,24.324324324324326,,0.06019680121212115,0.6621648133333327,11.0,0.012235772777777834,0.0367073183333335,3.0,2.1951219512195124,3.073170731707317,1.7560975609756098,0.5316928289634144,0.29070650341463383,0.01611540804878056,4.829268292682927,1.3170731707317074,3.5121951219512195,2.1951219512195124,3.951219512195122,FB
Robin Hranáč,Czech Republic,Center Back,278,92,72,78.26086956521739,2.612278653677633,-8.919735822450896,-3.153728584386632,21,-3.2272597563415526,64,54.0,1.0,6.0,1.0,0.1191211666666667,0.002205947530864198,0.6481481481481481,6.0,48.0,1.0,1.8518518518518516,11.11111111111111,1.8518518518518516,11.11111111111111,6.0,100.0,4.166666666666666,100.0,0.0092475833333333,0.0184951666666666,2.0,,,,0.32374100719424465,1.9424460431654678,0.32374100719424465,0.03856440647482015,0.005987643884892065,,0.6474820143884893,,1.9424460431654678,1.9424460431654678,0.6474820143884893,CB
Randal Kolo Muani,France,Center Forward,207,40,34,85.0,-11.741194494112635,28.124577309176377,8.191691407531872,34,8.374093593046402,24,30.0,4.0,1.0,0.0,0.3164811385333335,0.010549371284444449,1.6333333333333333,19.0,11.0,4.0,13.333333333333334,3.3333333333333335,0.0,63.33333333333333,19.0,36.84210526315789,36.36363636363637,50.0,0.04397715811111116,0.26386294866666693,6.0,-0.004008754459259259,-0.03607879013333333,9.0,1.7391304347826086,0.43478260869565216,0.0,0.1376004950144928,0.1147230211594204,-0.01568643049275362,2.608695652173913,3.9130434782608696,8.260869565217392,3.043478260869565,1.7391304347826086,FW
Salih Özcan,Turkey,Right Defensive Midfield,151,72,66,91.66666666666666,11.49026162752342,17.622562782308496,14.556412204915958,65,5.828626691715491,57,53.0,1.0,3.0,1.0,-0.005995083999999168,-0.00011311479245281448,0.7735849056603774,22.0,31.0,1.0,1.8867924528301887,5.660377358490567,1.8867924528301887,41.509433962264154,22.0,63.63636363636363,6.451612903225806,100.0,0.0037213283333333166,0.007442656666666633,2.0,-4.136111111110001e-05,-0.00024816666666660004,6.0,0.5960264900662252,1.7880794701986755,0.5960264900662252,-0.0035732288741716894,0.004436020529801305,-0.0001479139072847285,1.1920529801324504,3.576158940397351,13.112582781456954,8.344370860927153,1.1920529801324504,MID
David Jurásek,Czech Republic,Left Wing Back,158,75,61,81.33333333333333,7.081460351190506,-10.443156972517638,-1.680848310663566,15,-1.560555575037636,39,48.0,3.0,7.0,3.0,1.1773591072000005,0.024528314733333344,1.5208333333333333,2.0,46.0,1.0,6.25,14.583333333333334,6.25,4.166666666666666,2.0,0.0,10.869565217391305,100.0,0.04456894999999997,0.4456894999999997,10.0,0.0063910833333333,0.0127821666666666,2.0,1.7088607594936709,3.9873417721518987,1.7088607594936709,0.6706475927088611,0.25387376582278465,0.00728098101265819,5.69620253164557,1.139240506329114,1.139240506329114,0.0,2.848101265822785,FB
Patrick Wimmer,Austria,Right Wing,149,48,42,87.5,-12.426591654800792,12.16550533930892,-0.1305431577459344,37,1.9050341315656436,33,35.0,0.0,2.0,0.0,0.1552770921333331,0.00443648834666666,1.4857142857142858,22.0,13.0,4.0,0.0,5.714285714285714,0.0,62.857142857142854,22.0,36.36363636363637,38.46153846153847,100.0,0.01198526666666664,0.0599263333333332,5.0,0.005642318181818164,0.0620654999999998,11.0,0.0,1.2080536912751678,0.0,0.09379153216107369,0.03619711409395965,0.037489228187919346,3.0201342281879193,6.644295302013424,13.288590604026847,4.832214765100671,3.0201342281879193,WIDE
Che Adams,Scotland,Center Forward,209,33,29,87.87878787878788,-7.461338162312103,41.74819597640268,17.143428907045287,17,7.431623070134979,25,29.0,5.0,1.0,1.0,0.0654923918666672,0.002258358340229903,1.793103448275862,23.0,6.0,5.0,17.24137931034483,3.4482758620689653,3.4482758620689653,79.3103448275862,23.0,52.17391304347826,50.0,100.0,0.036483996000000095,0.10945198800000029,3.0,-0.00066251866666665,-0.0066251866666665,10.0,2.15311004784689,0.43062200956937796,0.43062200956937796,0.028202465397129416,0.04713243502392357,-0.002852951196172177,1.291866028708134,4.30622009569378,9.904306220095695,5.167464114832536,1.291866028708134,FW
Scott McKenna,Scotland,Left Center Back,145,91,79,86.81318681318682,12.970587759829163,-16.58748987035107,-1.8084510552609547,62,-0.884408767854347,68,57.0,2.0,3.0,2.0,0.3661923333333335,0.006424426900584798,0.47368421052631576,1.0,56.0,0.0,3.508771929824561,5.263157894736842,3.508771929824561,1.7543859649122806,1.0,0.0,5.357142857142857,,0.03180825000000007,0.1272330000000003,4.0,0.0013941666666666,0.0013941666666666,1.0,1.2413793103448276,1.8620689655172413,1.2413793103448276,0.22729179310344835,0.0789722068965519,0.0008653448275861655,2.4827586206896552,0.6206896551724138,0.6206896551724138,0.0,1.8620689655172413,CB
Luke Shaw,England,Left Back,174,87,67,77.01149425287356,-12.211441357739616,-7.7245539876917935,-9.967997672715706,67,-1.670679048661498,64,50.0,3.0,7.0,2.0,0.5060609487999995,0.01012121897599999,0.98,3.0,47.0,1.0,6.0,14.000000000000002,4.0,6.0,3.0,33.33333333333333,6.382978723404255,100.0,0.05360851443333329,0.4288681154666663,8.0,0.03685225,0.0737045,2.0,1.5517241379310345,3.6206896551724137,1.0344827586206897,0.26175566317241356,0.2218283355862067,0.038123017241379314,4.137931034482759,1.0344827586206897,1.5517241379310345,0.5172413793103449,1.5517241379310345,FB
Jesús Navas González,Spain,Right Back,159,74,61,82.43243243243244,-7.266139714162311,-10.608542805267456,-8.937341259714882,56,-2.8641807767911662,33,52.0,3.0,4.0,2.0,1.5942457766666662,0.03065857262820512,1.1730769230769231,4.0,48.0,1.0,5.769230769230769,7.6923076923076925,3.8461538461538463,7.6923076923076925,4.0,50.0,10.416666666666668,100.0,0.09843774074074053,0.8859396666666648,9.0,0.0004948333333333332,0.0009896666666666665,2.0,1.6981132075471697,2.2641509433962264,1.1320754716981132,0.9024032698113205,0.5014752830188669,0.0005601886792452829,5.09433962264151,1.1320754716981132,2.2641509433962264,1.1320754716981132,2.830188679245283,FB
Jasir Asani,Albania,Right Wing,209,39,37,94.87179487179486,9.647041519496725,26.02725597217376,17.83714874583524,18,2.4749938844729567,27,35.0,4.0,4.0,3.0,0.62759894875,0.017931398535714287,1.6,4.0,31.0,1.0,11.428571428571429,11.428571428571429,8.571428571428571,11.428571428571429,4.0,75.0,16.129032258064516,100.0,0.004661088981481445,0.041949800833333,9.0,0.0029759999999999,0.0029759999999999,1.0,1.7224880382775118,1.7224880382775118,1.291866028708134,0.2702579205143541,0.018064507535885024,0.001281531100478426,3.875598086124402,0.43062200956937796,1.7224880382775118,1.291866028708134,2.15311004784689,WIDE
